area_code,area_name,period,value,indicator,measure,unit,significance
E06000032,Luton,2015/16,60.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000033,Southend-on-Sea,2015/16,58.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000034,Thurrock,2015/16,59.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000035,Medway,2015/16,60,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000036,Bracknell Forest,2015/16,53.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000037,West Berkshire,2015/16,57.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000038,Reading,2015/16,57.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000039,Slough,2015/16,52.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000040,Windsor and Maidenhead,2015/16,44.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000041,Wokingham,2015/16,50.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000042,Milton Keynes,2015/16,64.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000043,Brighton and Hove,2015/16,52,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000044,Portsmouth,2015/16,60,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000045,Southampton,2015/16,57.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000046,Isle of Wight,2015/16,55.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000047,County Durham,2015/16,54.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000049,Cheshire East,2015/16,47.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000050,Cheshire West and Chester,2015/16,49.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000051,Shropshire,2015/16,49.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000052,Cornwall,2015/16,50.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000053,Isles of Scilly,2015/16,NA,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Not compared
E06000054,Wiltshire,2015/16,47.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000055,Bedford,2015/16,48.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000056,Central Bedfordshire,2015/16,48.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000057,Northumberland,2015/16,55.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000001,Bolton,2015/16,48.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000002,Bury,2015/16,57.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000003,Manchester,2015/16,55.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000004,Oldham,2015/16,49.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000005,Rochdale,2015/16,49.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000006,Salford,2015/16,56.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000007,Stockport,2015/16,49,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000008,Tameside,2015/16,51.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000009,Trafford,2015/16,47.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000010,Wigan,2015/16,47,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000011,Knowsley,2015/16,56.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000012,Liverpool,2015/16,45.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000013,St. Helens,2015/16,50.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000014,Sefton,2015/16,55.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000015,Wirral,2015/16,55,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000016,Barnsley,2015/16,49.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000017,Doncaster,2015/16,56.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000018,Rotherham,2015/16,58,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000019,Sheffield,2015/16,54.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000021,Newcastle upon Tyne,2015/16,59.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E08000022,North Tyneside,2015/16,49.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000023,South Tyneside,2015/16,55,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000024,Sunderland,2015/16,51.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000025,Birmingham,2015/16,55.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000026,Coventry,2015/16,57.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000027,Dudley,2015/16,46.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000028,Sandwell,2015/16,51.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000029,Solihull,2015/16,53.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000030,Walsall,2015/16,54.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000031,Wolverhampton,2015/16,54.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000032,Bradford,2015/16,57.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E08000033,Calderdale,2015/16,51.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000034,Kirklees,2015/16,50.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000035,Leeds,2015/16,45.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000036,Wakefield,2015/16,46.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000037,Gateshead,2015/16,52.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000001,City of London,2015/16,NA,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Not compared
E09000002,Barking and Dagenham,2015/16,62.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000003,Barnet,2015/16,56,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000004,Bexley,2015/16,67.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000005,Brent,2015/16,59.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000006,Bromley,2015/16,56.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000007,Camden,2015/16,54.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000008,Croydon,2015/16,60.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000009,Ealing,2015/16,58.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000010,Enfield,2015/16,56.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000011,Greenwich,2015/16,67.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000012,Hackney,2015/16,69.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000013,Hammersmith and Fulham,2015/16,61.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000014,Haringey,2015/16,72.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000015,Harrow,2015/16,58.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000016,Havering,2015/16,54.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000017,Hillingdon,2015/16,55.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000018,Hounslow,2015/16,58.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000019,Islington,2015/16,57.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000020,Kensington and Chelsea,2015/16,55.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000021,Kingston upon Thames,2015/16,58.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000022,Lambeth,2015/16,59,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000023,Lewisham,2015/16,70.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000024,Merton,2015/16,58.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000025,Newham,2015/16,69.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000026,Redbridge,2015/16,61.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000027,Richmond upon Thames,2015/16,60.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000028,Southwark,2015/16,62.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000029,Sutton,2015/16,52,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000030,Tower Hamlets,2015/16,61.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000031,Waltham Forest,2015/16,64.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000032,Wandsworth,2015/16,62.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000033,Westminster,2015/16,60.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000002,Buckinghamshire,2015/16,51.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000003,Cambridgeshire,2015/16,49.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000006,Cumbria,2015/16,41.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000007,Derbyshire,2015/16,52.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000008,Devon,2015/16,53,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000009,Dorset (Cty),2015/16,51.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000011,East Sussex,2015/16,59.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000012,Essex,2015/16,54.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000013,Gloucestershire,2015/16,45.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000014,Hampshire,2015/16,53.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000015,Hertfordshire,2015/16,47.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000016,Kent,2015/16,58.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000017,Lancashire,2015/16,52.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000018,Leicestershire,2015/16,43.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000019,Lincolnshire,2015/16,54.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000020,Norfolk,2015/16,53.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000021,Northamptonshire,2015/16,52,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000023,North Yorkshire,2015/16,50.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000024,Nottinghamshire,2015/16,47.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000025,Oxfordshire,2015/16,51.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000027,Somerset,2015/16,51.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000028,Staffordshire,2015/16,57.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000029,Suffolk,2015/16,57.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000030,Surrey,2015/16,53.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000031,Warwickshire,2015/16,49.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000032,West Sussex,2015/16,49.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000034,Worcestershire,2015/16,49.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E92000001,England,2016/17,56,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Not compared
E06000001,Hartlepool,2016/17,61.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000002,Middlesbrough,2016/17,55.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000003,Redcar and Cleveland,2016/17,55.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000004,Stockton-on-Tees,2016/17,55.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000005,Darlington,2016/17,61.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000006,Halton,2016/17,43.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000007,Warrington,2016/17,53.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000008,Blackburn with Darwen,2016/17,52.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000009,Blackpool,2016/17,55.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000010,Kingston upon Hull,2016/17,53.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000011,East Riding of Yorkshire,2016/17,54.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000012,North East Lincolnshire,2016/17,59.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000013,North Lincolnshire,2016/17,60.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000014,York,2016/17,45.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000015,Derby,2016/17,50.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000016,Leicester,2016/17,53.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000017,Rutland,2016/17,63.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000018,Nottingham,2016/17,57.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000019,Herefordshire,2016/17,59.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000020,Telford and Wrekin,2016/17,53.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000021,Stoke-on-Trent,2016/17,55.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000022,Bath and North East Somerset,2016/17,47.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000023,Bristol,2016/17,52.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000024,North Somerset,2016/17,52.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000025,South Gloucestershire,2016/17,60.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000026,Plymouth,2016/17,51.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000027,Torbay,2016/17,61.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000028,Bournemouth,2016/17,64.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000029,Poole,2016/17,56.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000030,Swindon,2016/17,53.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000031,Peterborough,2016/17,57.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000032,Luton,2016/17,62.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000033,Southend-on-Sea,2016/17,60.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000034,Thurrock,2016/17,60.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000035,Medway,2016/17,60.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000036,Bracknell Forest,2016/17,57.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000037,West Berkshire,2016/17,52.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000038,Reading,2016/17,55,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000039,Slough,2016/17,59.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000040,Windsor and Maidenhead,2016/17,51.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000041,Wokingham,2016/17,52.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000042,Milton Keynes,2016/17,60.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000043,Brighton and Hove,2016/17,50.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000044,Portsmouth,2016/17,62.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000045,Southampton,2016/17,59,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000046,Isle of Wight,2016/17,59.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000047,County Durham,2016/17,56.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000049,Cheshire East,2016/17,52.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000050,Cheshire West and Chester,2016/17,57,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000051,Shropshire,2016/17,53.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000052,Cornwall,2016/17,50.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000053,Isles of Scilly,2016/17,NA,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Not compared
E06000054,Wiltshire,2016/17,49.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000055,Bedford,2016/17,53.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000056,Central Bedfordshire,2016/17,51.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000057,Northumberland,2016/17,57.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000001,Bolton,2016/17,51.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000002,Bury,2016/17,60.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000003,Manchester,2016/17,59.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E08000004,Oldham,2016/17,52,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000005,Rochdale,2016/17,50.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000006,Salford,2016/17,57.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000007,Stockport,2016/17,50.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000008,Tameside,2016/17,51.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000009,Trafford,2016/17,48.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000010,Wigan,2016/17,49,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000011,Knowsley,2016/17,54,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000012,Liverpool,2016/17,50.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000013,St. Helens,2016/17,48.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000014,Sefton,2016/17,56.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000015,Wirral,2016/17,52.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000016,Barnsley,2016/17,51.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000017,Doncaster,2016/17,53,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000018,Rotherham,2016/17,57.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000019,Sheffield,2016/17,55.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000021,Newcastle upon Tyne,2016/17,60.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E08000022,North Tyneside,2016/17,58.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000023,South Tyneside,2016/17,60.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000024,Sunderland,2016/17,55.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000025,Birmingham,2016/17,57.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000026,Coventry,2016/17,56.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000027,Dudley,2016/17,48.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000028,Sandwell,2016/17,54.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000029,Solihull,2016/17,55.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000030,Walsall,2016/17,56.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000031,Wolverhampton,2016/17,53.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000032,Bradford,2016/17,58.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000033,Calderdale,2016/17,50,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000034,Kirklees,2016/17,54.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000035,Leeds,2016/17,47.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000036,Wakefield,2016/17,50.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000037,Gateshead,2016/17,56.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000001,City of London,2016/17,100,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000002,Barking and Dagenham,2016/17,67.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000003,Barnet,2016/17,62.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000004,Bexley,2016/17,64.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000005,Brent,2016/17,58.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000006,Bromley,2016/17,61.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000007,Camden,2016/17,53.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000008,Croydon,2016/17,62.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000009,Ealing,2016/17,62.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000010,Enfield,2016/17,62.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000011,Greenwich,2016/17,69,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000012,Hackney,2016/17,68.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000013,Hammersmith and Fulham,2016/17,66.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000014,Haringey,2016/17,69.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000015,Harrow,2016/17,62.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000016,Havering,2016/17,56.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000017,Hillingdon,2016/17,59.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000018,Hounslow,2016/17,59.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000019,Islington,2016/17,61.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000020,Kensington and Chelsea,2016/17,58.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000021,Kingston upon Thames,2016/17,64.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000022,Lambeth,2016/17,59.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000023,Lewisham,2016/17,70.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000024,Merton,2016/17,63.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000025,Newham,2016/17,70.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000026,Redbridge,2016/17,66.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000027,Richmond upon Thames,2016/17,60.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000028,Southwark,2016/17,67.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000029,Sutton,2016/17,54.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000030,Tower Hamlets,2016/17,61.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000031,Waltham Forest,2016/17,67.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000032,Wandsworth,2016/17,63.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000033,Westminster,2016/17,65.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000002,Buckinghamshire,2016/17,56.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000003,Cambridgeshire,2016/17,47.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
