area_code,area_name,period,value,indicator,measure,unit,significance
E07000164,Hambleton,2018,56.6,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000165,Harrogate,2018,76.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E07000166,Richmondshire,2018,75.2,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000167,Ryedale,2018,51.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000168,Scarborough,2018,58.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000169,Selby,2018,66.4,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000170,Ashfield,2018,81.6,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E07000171,Bassetlaw,2018,80.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E07000172,Broxtowe,2018,80.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E07000173,Gedling,2018,72.3,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000174,Mansfield,2018,74.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000175,Newark and Sherwood,2018,64.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000176,Rushcliffe,2018,75.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000177,Cherwell,2018,66.2,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000178,Oxford,2018,67.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000179,South Oxfordshire,2018,69.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000180,Vale of White Horse,2018,61.6,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000181,West Oxfordshire,2018,69.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000187,Mendip,2018,66.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000188,Sedgemoor,2018,67.2,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000189,South Somerset,2018,60.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000190,Taunton Deane,2018,63.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000191,West Somerset,2018,40.6,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000192,Cannock Chase,2018,67.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000193,East Staffordshire,2018,64.6,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000194,Lichfield,2018,60.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000195,Newcastle-under-Lyme,2018,80.4,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E07000196,South Staffordshire,2018,62,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000197,Stafford,2018,62.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000198,Staffordshire Moorlands,2018,63.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000199,Tamworth,2018,65.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000200,Babergh,2018,67,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000201,Forest Heath,2018,59.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000202,Ipswich,2018,73.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000203,Mid Suffolk,2018,59.8,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000204,St. Edmundsbury,2018,62.8,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000205,Suffolk Coastal,2018,62.8,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000206,Waveney,2018,57.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000207,Elmbridge,2018,66.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000208,Epsom and Ewell,2018,59,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000209,Guildford,2018,61.2,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000210,Mole Valley,2018,63.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000211,Reigate and Banstead,2018,71.4,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000212,Runnymede,2018,70.6,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000213,Spelthorne,2018,64.4,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000214,Surrey Heath,2018,65.2,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000215,Tandridge,2018,70,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000216,Waverley,2018,55,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000217,Woking,2018,76,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000218,North Warwickshire,2018,55.4,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000219,Nuneaton and Bedworth,2018,60.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000220,Rugby,2018,62.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000221,Stratford-on-Avon,2018,61.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000222,Warwick,2018,58.3,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000223,Adur,2018,61.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000224,Arun,2018,62.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000225,Chichester,2018,58,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000226,Crawley,2018,67.2,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000227,Horsham,2018,60.8,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000228,Mid Sussex,2018,72.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000229,Worthing,2018,76.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E07000234,Bromsgrove,2018,65.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000235,Malvern Hills,2018,71.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000236,Redditch,2018,59.3,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000237,Worcester,2018,55.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000238,Wychavon,2018,51,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000239,Wyre Forest,2018,59.2,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000240,St Albans,2018,59,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000241,Welwyn Hatfield,2018,62.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E07000242,East Hertfordshire,2018,57.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E07000243,Stevenage,2018,75,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000001,Bolton,2018,77.2,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E08000002,Bury,2018,86.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E08000003,Manchester,2018,77.3,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E08000004,Oldham,2018,80.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E08000005,Rochdale,2018,67,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000006,Salford,2018,83.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E08000007,Stockport,2018,71.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000008,Tameside,2018,79.2,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E08000009,Trafford,2018,74.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000010,Wigan,2018,71.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000011,Knowsley,2018,69.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000012,Liverpool,2018,69.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000013,St. Helens,2018,74.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000014,Sefton,2018,67.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000015,Wirral,2018,69.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000016,Barnsley,2018,68.6,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000017,Doncaster,2018,72.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000018,Rotherham,2018,82.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E08000019,Sheffield,2018,78.6,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E08000021,Newcastle upon Tyne,2018,76.8,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E08000022,North Tyneside,2018,70.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000023,South Tyneside,2018,74.2,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000024,Sunderland,2018,69.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000025,Birmingham,2018,67.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000026,Coventry,2018,58.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E08000027,Dudley,2018,65.4,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000028,Sandwell,2018,61.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000029,Solihull,2018,61.6,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E08000030,Walsall,2018,70.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000031,Wolverhampton,2018,73.3,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000032,Bradford,2018,80.6,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E08000033,Calderdale,2018,65.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000034,Kirklees,2018,69,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000035,Leeds,2018,73.6,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000036,Wakefield,2018,67.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E08000037,Gateshead,2018,76,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E09000001,City of London,2018,45.6,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E09000002,Barking and Dagenham,2018,61.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000003,Barnet,2018,73.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000004,Bexley,2018,64.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000005,Brent,2018,76.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E09000006,Bromley,2018,68.2,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000007,Camden,2018,86.4,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E09000008,Croydon,2018,66.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000009,Ealing,2018,75.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E06000028,Bournemouth,2018,68.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E06000029,Poole,2018,65.3,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000010,Enfield,2018,72.2,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000011,Greenwich,2018,64.4,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000012,Hackney,2018,73.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000013,Hammersmith and Fulham,2018,68.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000014,Haringey,2018,68.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000015,Harrow,2018,61.6,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000016,Havering,2018,59.3,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Worse
E09000017,Hillingdon,2018,66.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000018,Hounslow,2018,68.5,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000019,Islington,2018,88.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E09000020,Kensington and Chelsea,2018,71.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000021,Kingston upon Thames,2018,61.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000022,Lambeth,2018,76.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E09000023,Lewisham,2018,73.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000024,Merton,2018,69.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000025,Newham,2018,70.6,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000026,Redbridge,2018,68.3,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000027,Richmond upon Thames,2018,69.1,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000028,Southwark,2018,72.3,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000029,Sutton,2018,75.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000030,Tower Hamlets,2018,83.7,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
E09000031,Waltham Forest,2018,69.9,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000032,Wandsworth,2018,75.2,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Similar
E09000033,Westminster,2018,78.2,Estimated dementia diagnosis rate (aged 65 and over),Proportion,Persons,Better
