area_code,area_name,period,indicator,measure,unit,value,group
E08000002,Bury,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.963020030816641,Public Space
E08000002,Bury,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,15.85279127652009,Road Safety & Defects
E08000002,Bury,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.14815692781794476,Abandoned Vehicles & Parking
E08000003,Manchester,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.17990742477942065,Environmental Disruptions
E08000003,Manchester,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.1098283426157,Environmental Health
E08000003,Manchester,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4626190922899388,Incivilities
E08000003,Manchester,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.2850530341387187,Other
E08000003,Manchester,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2827116675105182,Public Space
E08000003,Manchester,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,10.897249729496336,Road Safety & Defects
E08000003,Manchester,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3341137888760669,Abandoned Vehicles & Parking
E08000004,Oldham,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.12442221434214865,Environmental Disruptions
E08000004,Oldham,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.9285443223033039,Environmental Health
E08000004,Oldham,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06221110717107432,Incivilities
E08000004,Oldham,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.18663332151322296,Public Space
E08000004,Oldham,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,18.165643293953703,Road Safety & Defects
E08000004,Oldham,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3732666430264459,Abandoned Vehicles & Parking
E08000005,Rochdale,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06541677024321955,Access
E08000005,Rochdale,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.1308335404864391,Environmental Disruptions
E08000005,Rochdale,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.8316695668101475,Environmental Health
E08000005,Rochdale,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3925006214593173,Incivilities
E08000005,Rochdale,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.719584472675415,Other
E08000005,Rochdale,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06541677024321955,Public Space
E08000005,Rochdale,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.9250062145931732,Road Safety & Defects
E08000005,Rochdale,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.32708385121609773,Abandoned Vehicles & Parking
E08000006,Salford,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.17039258451472192,Environmental Disruptions
E08000006,Salford,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.6471283169756452,Environmental Health
E08000006,Salford,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.17039258451472192,Incivilities
E08000006,Salford,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5679752817157397,Other
E08000006,Salford,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.11359505634314794,Public Space
E08000006,Salford,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,4.487004725554344,Road Safety & Defects
E08000006,Salford,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5111777535441657,Abandoned Vehicles & Parking
E08000007,Stockport,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.04868572875233083,Access
E08000007,Stockport,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7789716600372932,Environmental Disruptions
E08000007,Stockport,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.0934863363502254,Environmental Health
E08000007,Stockport,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.43817155877097747,Incivilities
E08000007,Stockport,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.0224003037989473,Other
E08000007,Stockport,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.58422874502797,Public Space
E08000007,Stockport,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,17.234747978325114,Road Safety & Defects
E08000007,Stockport,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.4605718625699249,Abandoned Vehicles & Parking
E08000008,Tameside,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.37153313146699857,Environmental Disruptions
E08000008,Tameside,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.424210337290161,Environmental Health
E08000008,Tameside,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4334553200448316,Other
E08000008,Tameside,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,6.130296669205476,Road Safety & Defects
E08000008,Tameside,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.99075501724532955,Abandoned Vehicles & Parking
E08000009,Trafford,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.18266508356927572,Environmental Disruptions
E08000009,Trafford,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.4097482266264802,Environmental Health
E08000009,Trafford,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8524370566566201,Incivilities
E08000009,Trafford,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.42621852832831003,Other
E08000009,Trafford,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.12177672237951716,Public Space
E08000009,Trafford,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,10.533686485828234,Road Safety & Defects
E08000009,Trafford,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6088836118975858,Abandoned Vehicles & Parking
E08000010,Wigan,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.379028759860012,Environmental Disruptions
E08000010,Wigan,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8844004396733615,Environmental Health
E08000010,Wigan,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.08422861330222489,Incivilities
E08000010,Wigan,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.9686290529755863,Other
E08000010,Wigan,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.08422861330222489,Public Space
E08000010,Wigan,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,4.379887891715694,Road Safety & Defects
E08000010,Wigan,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.29480014655778713,Abandoned Vehicles & Parking
E08000001,Bolton,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4445520150554949,Environmental Disruptions
E08000001,Bolton,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.6179174219934698,Environmental Health
E08000001,Bolton,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.9384986984504893,Incivilities
E08000001,Bolton,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7409200250924916,Other
E08000001,Bolton,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4445520150554949,Public Space
E08000001,Bolton,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,34.9714251843656,Road Safety & Defects
E08000001,Bolton,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4445520150554949,Abandoned Vehicles & Parking
E08000002,Bury,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5918954712597755,Environmental Disruptions
E08000002,Bury,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.6993466953735967,Environmental Health
E08000002,Bury,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.44392160344483167,Incivilities
E08000002,Bury,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6658824051672475,Other
E08000002,Bury,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.0358170747046072,Public Space
E08000002,Bury,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,22.64000177568641,Road Safety & Defects
E08000002,Bury,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.29594773562988774,Abandoned Vehicles & Parking
E08000003,Manchester,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.33124226039718496,Environmental Disruptions
E08000003,Manchester,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.9749071247662195,Environmental Health
E08000003,Manchester,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.33124226039718496,Incivilities
E08000003,Manchester,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.1211276505750876,Other
E08000003,Manchester,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5860439991642503,Public Space
E08000003,Manchester,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,14.982342239503442,Road Safety & Defects
E08000003,Manchester,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6115241730409569,Abandoned Vehicles & Parking
E08000004,Oldham,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06206785257643656,Access
E08000004,Oldham,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.12413570515287312,Environmental Disruptions
E08000004,Oldham,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.9792569236689546,Environmental Health
E08000004,Oldham,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06206785257643656,Incivilities
E08000004,Oldham,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.7999677247166603,Public Space
E08000004,Oldham,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,23.834055389351636,Road Safety & Defects
E08000004,Oldham,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3103392628821828,Abandoned Vehicles & Parking
E08000005,Rochdale,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.19568961018629652,Environmental Disruptions
E08000005,Rochdale,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.7612064916766685,Environmental Health
E08000005,Rochdale,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.19568961018629652,Incivilities
E08000005,Rochdale,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4566090904346919,Other
E08000005,Rochdale,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.39137922037259304,Public Space
E08000005,Rochdale,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,4.6313207744090175,Road Safety & Defects
E08000005,Rochdale,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6522987006209884,Abandoned Vehicles & Parking
E08000006,Salford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6183909467565394,Environmental Disruptions
E08000006,Salford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.6541283217431877,Environmental Health
E08000006,Salford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5621735879604904,Incivilities
E08000006,Salford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7308256643486375,Other
E08000006,Salford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5621735879604904,Public Space
E08000006,Salford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,8.8261253309797,Road Safety & Defects
E08000006,Salford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.16865207638814714,Abandoned Vehicles & Parking
E08000007,Stockport,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2915423562453232,Environmental Disruptions
E08000007,Stockport,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.3323388499625857,Environmental Health
E08000007,Stockport,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3887231416604309,Incivilities
E08000007,Stockport,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7774462833208619,Other
E08000007,Stockport,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5344943197830925,Public Space
E08000007,Stockport,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,10.981428751907172,Road Safety & Defects
E08000007,Stockport,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8746270687359695,Abandoned Vehicles & Parking
E08000008,Tameside,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.12405177921264336,Environmental Disruptions
E08000008,Tameside,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.294957915433902,Environmental Health
E08000008,Tameside,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.18607766881896504,Incivilities
E08000008,Tameside,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6822847856695384,Other
E08000008,Tameside,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,6.822847856695384,Road Safety & Defects
E08000008,Tameside,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.24810355842528672,Abandoned Vehicles & Parking
E08000009,Trafford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06046863189720333,Access
E08000009,Trafford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.42328042328042326,Environmental Disruptions
E08000009,Trafford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,6.409674981103553,Environmental Health
E08000009,Trafford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.42328042328042326,Incivilities
E08000009,Trafford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8465608465608465,Other
E08000009,Trafford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4837490551776266,Public Space
E08000009,Trafford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,12.758881330309903,Road Safety & Defects
E08000009,Trafford,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7860922146636432,Abandoned Vehicles & Parking
E08000010,Wigan,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.46287919273868783,Environmental Disruptions
E08000010,Wigan,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.5148773580538877,Environmental Health
E08000010,Wigan,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.21039963306303994,Incivilities
E08000010,Wigan,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6732788258017278,Other
E08000010,Wigan,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.29455948628825596,Public Space
E08000010,Wigan,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,5.386230606413823,Road Safety & Defects
E08000010,Wigan,2014,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6732788258017278,Abandoned Vehicles & Parking
E08000001,Bolton,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2959105166597621,Environmental Disruptions
E08000001,Bolton,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.5645578110512712,Environmental Health
E08000001,Bolton,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.19727367777317473,Incivilities
E08000001,Bolton,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.085005227752461,Other
E08000001,Bolton,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.39454735554634945,Public Space
E08000001,Bolton,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,13.611883766349058,Road Safety & Defects
E08000001,Bolton,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6411394527628178,Abandoned Vehicles & Parking
E08000002,Bury,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5174567738787821,Environmental Disruptions
E08000002,Bury,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,6.283403682813781,Environmental Health
E08000002,Bury,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.4394390768571155,Incivilities
E08000002,Bury,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8131463589523719,Other
E08000002,Bury,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.4045255290995513,Public Space
E08000002,Bury,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,30.01249288496936,Road Safety & Defects
E08000002,Bury,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.5523703216363463,Abandoned Vehicles & Parking
E08000003,Manchester,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.049875809235004835,Access
E08000003,Manchester,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5486339015850532,Environmental Disruptions
E08000003,Manchester,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,10.82305060399605,Environmental Health
E08000003,Manchester,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.6459017047551596,Incivilities
E08000003,Manchester,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.8952807509301839,Other
E08000003,Manchester,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5735718062025557,Public Space
E08000003,Manchester,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,23.042623866572235,Road Safety & Defects
E08000003,Manchester,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.7456533232251692,Abandoned Vehicles & Parking
E08000004,Oldham,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.12323770087745242,Environmental Disruptions
E08000004,Oldham,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.957704821058858,Environmental Health
E08000004,Oldham,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.18485655131617862,Incivilities
E08000004,Oldham,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.417233560090703,Public Space
E08000004,Oldham,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,38.51178152420388,Road Safety & Defects
E08000004,Oldham,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.6637089618456078,Abandoned Vehicles & Parking
E08000005,Rochdale,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.713660103156324,Environmental Disruptions
E08000005,Rochdale,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.6600058390372077,Environmental Health
E08000005,Rochdale,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06487819119602946,Incivilities
E08000005,Rochdale,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6487819119602946,Other
E08000005,Rochdale,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4541473383722062,Public Space
E08000005,Rochdale,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,6.422940928406915,Road Safety & Defects
E08000005,Rochdale,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.713660103156324,Abandoned Vehicles & Parking
E08000006,Salford,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,6.979526721616592,Other
E08000007,Stockport,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8716580388662635,Environmental Disruptions
E08000007,Stockport,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.9854433107509333,Environmental Health
E08000007,Stockport,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6295308058478569,Incivilities
E08000007,Stockport,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6779562524515382,Other
E08000007,Stockport,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.0968508932073626,Public Space
E08000007,Stockport,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,8.57130404885159,Road Safety & Defects
E08000007,Stockport,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.5011888447141204,Abandoned Vehicles & Parking
E08000008,Tameside,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.18574931272754291,Environmental Disruptions
E08000008,Tameside,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.900735567278401,Environmental Health
E08000008,Tameside,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3095821878792382,Incivilities
E08000008,Tameside,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7429972509101717,Other
E08000008,Tameside,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06191643757584764,Public Space
E08000008,Tameside,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,7.987220447284344,Road Safety & Defects
E08000008,Tameside,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.681080813334324,Abandoned Vehicles & Parking
E08000009,Trafford,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7255139056831923,Environmental Disruptions
E08000009,Trafford,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,18.137847642079805,Environmental Health
E08000009,Trafford,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.9673518742442563,Incivilities
E08000009,Trafford,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.2696493349455864,Other
E08000009,Trafford,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7859733978234583,Public Space
E08000009,Trafford,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,17.110036275695286,Road Safety & Defects
E08000009,Trafford,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5441354292623941,Abandoned Vehicles & Parking
E08000010,Wigan,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.29400646814229914,Environmental Disruptions
E08000010,Wigan,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.0160443529757655,Environmental Health
E08000010,Wigan,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5460120122642698,Incivilities
E08000010,Wigan,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7140157083455836,Other
E08000010,Wigan,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.29400646814229914,Public Space
E08000010,Wigan,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,5.082111806459743,Road Safety & Defects
E08000010,Wigan,2015,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6300138603049268,Abandoned Vehicles & Parking
E08000001,Bolton,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5897791277166701,Environmental Disruptions
E08000001,Bolton,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,22.411606853233465,Environmental Health
E08000001,Bolton,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.39318608514444675,Incivilities
E08000001,Bolton,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.4744478192916755,Other
E08000001,Bolton,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,11.893879075619514,Public Space
E08000001,Bolton,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,13.61406819812647,Road Safety & Defects
E08000001,Bolton,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8355204309319494,Abandoned Vehicles & Parking
E08000002,Bury,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6639126586013573,Environmental Disruptions
